gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,new_factors_error
74,-73.81492496550683,13.875318826057587,-0.5769774197477252,-0.957675385849522,7.885950920555003,-0.10996499359565903,-0.11160809539029388,0.02247094087158275,0.0001872031099517029,-0.0010691057469365344,6.089769535648734e-06,-0.007865108321087085,140.18888446435056
75,-74.03057897857606,15.537197150501752,-0.5903257446756193,-0.9149032311044492,8.017687924250081,0.03866898409271539,-0.11056164867252073,0.020383089415141636,-0.00032158409497782056,-0.0010090016090385586,-0.00011526573747340883,-0.007871738125760894,55.94266389855726
76,-74.18909708594862,17.19750410695403,-0.6168210148470509,-0.8132224993424663,8.01689405186892,-0.1336888846633838,-0.10875856718407936,0.019315858420225034,0.0009418876885738702,-0.0010601352865012056,-5.530092018300121e-06,-0.007844295726412633,79.6620842244258
77,-74.32520112582839,18.85361171020098,-0.6564789555321626,-0.7600909055276264,8.031981376895391,-0.12028563546112524,-0.106844679563367,0.019390302922149816,0.0008524918608880997,-0.0010399946747462574,-3.777097672496152e-05,-0.007811363429620856,63.51382631578044
78,-74.46571146229932,20.515954360084926,-0.686311415540868,-0.7004749950313051,8.03548292755144,-0.10714721369979172,-0.10544613765873347,0.019744903561675797,0.00042004816340818825,-0.0010373829966024135,-2.9228896102094602e-05,-0.007767001956670601,38.692027163585436
79,-74.57213814916311,22.14277587390112,-0.7379154677085502,-0.6888467530457986,7.954988116154119,-0.19101268023102902,-0.10092004858141264,0.020866952628813645,-0.000168814312416464,-0.0009454929320694256,7.93860069957831e-05,-0.007737144987779865,70.10998691817956
80,-74.68423520034221,23.76622373192594,-0.7847385616414863,-0.6835231744207808,7.930196412699063,-0.07523966879194044,-0.09651452004686187,0.019050568776184044,-0.0021423390810478846,-0.0009093154486625051,2.162280032329052e-05,-0.007688614444186644,183.5996658567509
81,-74.83805965955382,25.425728842039618,-0.7906619476310427,-0.701130440441805,7.941234364529508,0.05572468074909165,-0.09631881909738761,0.017717178803664434,-0.0020590952754892975,-0.000906692660858272,-9.451709933508824e-05,-0.007630619435718496,138.09888388750235
82,-75.00473697054305,27.103547786065068,-0.7973566034986828,-0.6506875803265335,7.9454853078546535,-0.038899589159467785,-0.09730238481340563,0.014691311599043251,-0.0009132747250620837,-0.0009859816940636793,-8.383614960554799e-05,-0.007570831118989255,234.7895842730278
83,-75.13196786156867,28.76832159635477,-0.8061071596544702,-0.5880947372551752,7.967822138084099,-0.06603345221980357,-0.09926520568915753,0.014144108570146093,0.0003055433516836472,-0.000983298162085929,-5.5040741933041224e-05,-0.007544377630261278,159.36226425231573
84,-75.2338846904149,30.434149710435783,-0.8121963036899302,-0.535687242355453,8.060157474239649,-0.11390722443119472,-0.10136052018042493,0.01591336011809192,0.00017951663508362426,-0.0009702825749152389,-3.491174022582374e-05,-0.007524815799094809,350.6002295434904
85,-75.36404426827977,32.14289899907448,-0.8218906978355324,-0.5599008737912268,8.201282543877511,-0.10336974519893066,-0.10314395144706481,0.015479550448162733,-0.00016048222988769058,-0.0008889262704084422,-6.425343949044661e-05,-0.00749956317154705,253.49850940698505
86,-75.46342025967414,33.837117321069485,-0.8616186562478515,-0.5458632837981666,8.314670433205166,-0.1214757739374479,-0.10199723410162653,0.014486875723436543,0.001414923796456339,-0.0009437695874188474,-4.551132699645275e-05,-0.007495219362389521,19.191054640713404
87,-75.56441437675183,35.53718731229152,-0.8970634848289231,-0.6058417751156987,8.429058129175976,-0.13060289481244453,-0.10017625981876316,0.01409855520912866,0.0012912549338244333,-0.0008854637097878691,-5.094852034976817e-05,-0.007478592167562626,20.294116188823313
88,-75.79316102774285,38.94977843248361,-0.9665893659447417,-0.7259956902694243,8.61671787527268,-0.09607478310274953,-0.0943775625324695,0.015843904952953996,0.0005832517019634008,-0.0008940032447805576,-1.0220062296789133e-05,-0.007391862839823087,33.96149316734388
89,-75.9324729350908,40.63416460852184,-0.9876849401805261,-0.7690672995152446,8.690080776506067,-0.027074064728477138,-0.0904039421577599,0.01735870559602857,0.0003109207912016143,-0.0008888528460090205,-1.6554482339484804e-05,-0.007353946320088796,37.00816931204634
90,-76.08187927966149,42.42234889146268,-0.9947858895098725,-0.8252163936484022,8.824309314976972,-0.02250956709196156,-0.08964388384837176,0.017587566352702633,-0.00023880965553502495,-0.0008595478718215531,-7.049222994441552e-05,-0.007308725447264587,31.962949382760677
91,-76.25227595427263,44.27251488307877,-1.0042587356949584,-0.8239952543412673,8.962713341597826,-0.09810962207804035,-0.09043154298746373,0.01859019244114809,0.0008965965820463126,-0.0008349545742369241,-4.0222027161253426e-05,-0.0072549504105559205,45.950533488144096
92,-76.42488660452257,46.17838773144732,-1.035395665586172,-0.8151546034402433,9.115599588622985,-0.1848647302030386,-0.09265223684619354,0.017845530699226758,0.001770868575602584,-0.0008223406258928981,1.3183022328587539e-05,-0.007217206799301734,76.05761865668906
93,-76.60071088784491,48.13666404385842,-1.0611284786912085,-0.7396012946659217,9.26670822864293,-0.15202341745803682,-0.09639537756942614,0.01614590640959219,0.0015703752496845143,-0.0008748948646101194,2.0756671619214323e-05,-0.0071861484228577886,123.5164236821488
94,-76.76193424160479,50.09109898327999,-1.0906787130999238,-0.7350991585845386,9.334526023969069,-0.06900679628012028,-0.09668179394363713,0.014326409865623129,0.0004697193941498167,-0.0008674450719195011,-4.362132234490177e-05,-0.007158983986905244,109.97409884718748
95,-76.91555054771634,52.037985742583516,-1.1111726457242352,-0.7373454413394369,9.332642328032714,-0.09903453857567836,-0.0961232737420912,0.013513199869351492,0.0001735509059747379,-0.0008305455685619689,-2.298820458151385e-05,-0.007126439339252665,119.69478336596215
96,-77.05129148416023,53.92579270749713,-1.1282322588736395,-0.7410918001075069,9.251948239552776,-0.13486547634900456,-0.09489842034521401,0.014940180047529105,-0.00010374764419220214,-0.0007835360579900229,5.7479004956111533e-05,-0.007102716149758288,100.11145314902372
97,-77.18225763752925,55.77335971484193,-1.1426080794756734,-0.7480716151685332,9.160067749940499,-0.03895317030710888,-0.09290805176982614,0.01548543474357611,-0.000922474978126792,-0.000744674019710877,5.249149462858574e-05,-0.00706505032302588,127.84497301714603
98,-77.31107890525018,57.582575395119974,-1.1364537089842264,-0.6966865361783023,9.11036795776845,0.07386474293056289,-0.09053813069550673,0.015879313653039538,-0.0013984391341173629,-0.0008212174266796174,-0.00011073611962397459,-0.007013297690631023,188.69335184892435
99,-77.40074961342573,59.27845814086095,-1.1184049854077656,-0.727147499378388,8.979421730072474,0.0925961232489732,-0.08619919814654126,0.017450483659308298,-0.0016530663897789493,-0.000806567047547373,-0.00012455248420411303,-0.007000664252065482,148.73127720125365
100,-77.44160435672848,60.89583050456749,-1.139438939122917,-0.6939667027484541,8.784163153457936,-0.10956204213156165,-0.08205096550857975,0.020797563305904283,0.00038422084647066917,-0.0008035396226071588,-6.482070532537218e-06,-0.006980272337791119,178.9946681465389
101,-77.57312741637136,62.70994602434724,-1.16094121887383,-0.7725396211544975,8.70188465365144,-0.07847314150016232,-0.08171260116475929,0.021160856500880613,0.0008680886005865028,-0.0007252973618349537,8.374002199362127e-06,-0.00696533174443946,122.8274557445553
102,-77.74917259130994,64.53429604210561,-1.1808694410448721,-0.8108478767490903,8.63264710576015,-0.08373016337385063,-0.08209298868712825,0.020682983370471236,0.0006473597313574929,-0.0007434565629578186,3.297031968353856e-05,-0.006954888621541636,143.3936537659963
103,-77.94729955651998,66.35002712675988,-1.1866216960841918,-0.9088597917151141,8.570163406547996,0.011986177390479691,-0.08268734359097717,0.020189016005628637,-5.550371660869246e-05,-0.0007158184192129852,5.326931299447143e-06,-0.006922024976325035,188.76467607692138
104,-78.04181903710912,67.85106129679986,-1.169733315106477,-0.9532976004819679,8.404563533439195,0.08597969040218265,-0.07788811665318866,0.022462032611876327,-0.000850882769595658,-0.0007182650545405011,-7.428188132460383e-05,-0.006902304023412118,154.25195768352978
105,-78.1939597162509,69.52262459773088,-1.1570618160738055,-0.9989150544595212,8.3019648933557,-0.0005662938429492961,-0.07656108105499893,0.023068894885004215,-0.0006746865202865498,-0.0007099034320963989,-5.5736695350035936e-05,-0.0068801356005607954,78.72908710697966
106,-78.35237360480697,71.14142555818445,-1.1599574033400724,-1.078826493374987,8.203568960867859,-0.04390517338737624,-0.07509460097693205,0.023887038291706138,-0.0005345147898284234,-0.0007246757070398367,-5.9359559227617954e-05,-0.006869129895969932,130.10553008368186
107,-78.51302820141623,72.68666132933566,-1.1648660861245785,-1.2002106160811479,8.052895532666966,-0.09611782113886605,-0.07295864310748179,0.026134829505896483,-0.000407653579311094,-0.0006299200139763757,2.5874487456872572e-06,-0.006851428566092855,219.0699244163093
108,-78.7379679915766,74.32823454851078,-1.1820677335342558,-1.240922466496586,7.963999105039019,-0.11038116907430438,-0.07271301388145752,0.02689777225861119,-0.0005284202634668564,-0.0006873856310303873,3.2021124148566357e-05,-0.00683597070264599,57.16075460331318
109,-79.01636632482726,76.02106862692536,-1.2009374465797127,-1.3756509766203107,7.946244183846125,-0.049825976600432816,-0.07349824188947518,0.026045201536396032,-0.0007883242225344041,-0.0006819381672309564,-5.767936245910543e-05,-0.006806544223731195,95.59139381108201
110,-79.31729862653499,77.76507659660311,-1.207333166922067,-1.412282297703064,7.899504328453414,-0.00791068963435518,-0.07450979424391388,0.025690534700021844,-0.0011731583085149754,-0.0006998503864684945,-2.582915787661489e-05,-0.006803276891129808,179.29215071598225
111,-79.62038893720992,79.43696415330211,-1.2395068692395994,-1.4639100170663433,7.817988771596375,-0.19551767125915637,-0.07535979697808111,0.025578998827926584,-5.319670308346594e-05,-0.0007008182880759031,8.315060252147422e-05,-0.00681037705372388,115.04251259815193
112,-79.93788214540734,81.00743777508735,-1.251131234588643,-1.6184117436308925,7.7440029864690345,-0.004846779491473954,-0.07463561958550977,0.025441000108630298,-0.0014266046809171342,-0.0007220798495424102,-1.748463695057644e-05,-0.006818758150661826,148.4621715091423
113,-80.25845709386265,82.50610801466993,-1.2534851994130811,-1.7686668240882712,7.648189899088552,-0.013786492531458526,-0.07354603705061531,0.025591267405233282,-0.0010498463989209654,-0.0007334200410745831,-8.889138824347567e-05,-0.006830389362699527,197.31103116511963
114,-80.63987379697151,84.04422658099527,-1.2680990280488222,-1.9571688945922618,7.517846539703082,-0.13782298901179105,-0.07354655882835696,0.024632612307864316,-0.0012022152291418834,-0.0006510854897703848,6.55202431005887e-05,-0.006817594574754217,280.89284492200244
115,-81.05555943798774,85.5608356221608,-1.3184524283116281,-2.1254345279913944,7.470846851969446,-0.20028752022455665,-0.07355322026839677,0.023689025079198463,-0.0006900626189044627,-0.000674792330797409,8.80043687539191e-05,-0.006811502943897052,249.35324919710615
116,-81.55112429354574,87.22580707844322,-1.3428688182913864,-2.374949284215461,7.540776545369989,0.02551658834373917,-0.07548625698048302,0.021786381815842488,-0.0017716118004366846,-0.0006643542439201353,-5.377986297699625e-05,-0.006802620283540862,458.0956294551214
